0,1,2,3,4,5,6,7,8,9
EVE-HEL,ZVD638,2020-02-26 15:17:24,2020-02-26 16:40:34,2020-02-26 12:26:34,2020-02-26 11:08:24,,289,NaN,NaN
LUB-WRO,XLO190,2019-12-21 02:17:38,2019-12-21 03:08:13,2019-12-20 23:08:13,2019-12-20 22:27:38,,270,NaN,NaN
SYB-LIP,OLW691,2019-09-28 03:21:34,2019-09-28 04:56:38,2019-09-28 01:49:38,2019-09-28 00:24:34,,217,NaN,NaN
SZT-PAR,OFG488,2020-09-02 17:37:56,2020-09-02 19:37:26,2020-09-02 19:12:26,2020-09-02 17:18:56,,59,NaN,NaN
ATE-KAL,MMR729,2020-05-10 12:32:10,2020-05-10 12:58:20,2020-05-10 08:26:20,2020-05-10 08:14:10,,298,NaN,NaN
LUB-OSL,HRB478,2019-12-15 20:12:41,2019-12-15 22:09:26,2019-12-15 21:28:26,2019-12-15 19:32:41,,80,NaN,NaN
BRU-GDA,ZVD638,2020-04-17 13:19:03,2020-04-17 14:44:10,2020-04-17 11:16:10,2020-04-17 10:02:03,,237,NaN,NaN
SZT-PAR,OLW691,2019-10-10 13:18:15,2019-10-10 15:20:45,2019-10-10 15:11:45,2019-10-10 13:18:15,,25,NaN,NaN
WRO-KOP,OFG488,2020-12-03 15:33:26,2020-12-03 16:18:36,2020-12-03 12:25:36,2020-12-03 11:42:26,,271,NaN,NaN
SYB-GDA,ZLW600,2019-09-01 20:12:56,2019-09-01 21:37:48,2019-09-01 17:18:48,2019-09-01 16:00:56,ZLW600-UMU519-MMB,292,NaN,NaN
ATE-BER,RUN854,2020-08-09 20:39:11,2020-08-09 22:51:27,2020-08-09 21:51:27,2020-08-09 19:42:11,,97,NaN,NaN
LUB-WRO,UGM799,2019-08-16 02:44:29,2019-08-16 03:27:04,2019-08-16 02:56:04,2019-08-16 02:15:29,,69,NaN,NaN
KRA-POZ,IGJ449,2019-12-22 04:56:29,2019-12-22 05:31:53,2019-12-22 03:08:53,2019-12-22 02:45:29,,171,NaN,NaN
HEL-SYB,LZN394,2019-08-21 18:00:50,2019-08-21 19:49:03,2019-08-21 16:11:03,2019-08-21 14:22:50,,258,NaN,NaN
WRO-BRU,WNB876,2020-09-27 20:45:24,2020-09-27 22:09:28,2020-09-27 20:16:28,2020-09-27 19:06:24,,139,NaN,NaN
SYB-BAR,WTB933,2020-03-20 01:24:29,2020-03-20 03:48:23,2020-03-19 23:53:23,2020-03-19 21:39:29,,265,NaN,NaN
GDA-EVE,EKN161,2019-11-28 11:56:22,2019-11-28 13:57:44,2019-11-28 11:20:44,2019-11-28 09:30:22,,186,NaN,NaN
BAR-BRU,LCU472,2019-11-29 10:40:26,2019-11-29 12:05:25,2019-11-29 10:31:25,2019-11-29 09:15:26,,125,NaN,NaN
HAM-ATE,UAB627,2020-07-23 15:10:22,2020-07-23 17:48:32,2020-07-23 15:25:32,2020-07-23 13:00:22,,170,NaN,NaN
POZ-PAR,ZLW600,2019-12-18 14:21:57,2019-12-18 15:39:05,2019-12-18 11:20:05,2019-12-18 10:02:57,,299,NaN,NaN
RZY-EVE,VEG901,2019-06-03 22:45:07,2019-06-04 02:33:07,2019-06-03 23:25:07,2019-06-03 19:48:07,,217,NaN,NaN
WRO-BRU,UZI190,2020-07-01 19:29:47,2020-07-01 20:40:51,2020-07-01 19:14:51,2020-07-01 18:04:47,,125,NaN,NaN
LUB-POZ,OLW691,2020-06-14 14:54:55,2020-06-14 16:00:45,2020-06-14 15:16:45,2020-06-14 14:22:55,,72,NaN,NaN
OSL-KIR,VSC935,2019-10-22 23:56:46,2019-10-23 01:10:17,2019-10-22 21:56:17,2019-10-22 20:45:46,,231,NaN,NaN
KRA-POZ,UGM799,2019-10-27 13:55:06,2019-10-27 14:22:30,2019-10-27 12:03:30,2019-10-27 11:40:06,,175,NaN,NaN
SZT-PAR,LZN394,2019-10-17 16:08:54,2019-10-17 18:14:24,2019-10-17 14:49:24,2019-10-17 12:55:54,,233,NaN,NaN
WAR-RZY,KZU214,2020-06-14 12:55:50,2020-06-14 14:40:57,2020-06-14 11:02:57,2020-06-14 09:31:50,,244,NaN,NaN
KOL-KAL,XZZ571,2020-07-08 18:19:52,2020-07-08 20:45:40,2020-07-08 19:15:40,2020-07-08 16:56:52,,123,NaN,NaN
BER-SYB,BTO248,2020-02-11 03:06:29,2020-02-11 04:34:08,2020-02-11 02:37:08,2020-02-11 01:10:29,,156,NaN,NaN
BRU-GDA,ZEI514,2020-10-08 23:15:11,2020-10-09 00:42:18,2020-10-09 00:05:18,2020-10-08 22:51:11,,64,NaN,NaN
LON-HAM,BUA130,2019-11-22 14:42:54,2019-11-22 15:32:50,2019-11-22 13:50:50,2019-11-22 13:00:54,,142,NaN,NaN
LUB-OSL,XCN517,2019-07-26 10:12:35,2019-07-26 12:19:20,2019-07-26 10:26:20,2019-07-26 08:30:35,,142,NaN,NaN
LIP-PRA,EEM231,2019-12-07 02:23:05,2019-12-07 02:47:58,2019-12-06 22:19:58,2019-12-06 22:05:05,,298,NaN,NaN
OSL-EVE,LUS459,2019-07-15 01:32:12,2019-07-15 02:52:14,2019-07-15 02:13:14,2019-07-15 00:56:12,,76,NaN,NaN
PRA-BAR,GOR387,2019-02-24 08:23:05,2019-02-24 10:19:13,2019-02-24 06:44:13,2019-02-24 05:01:05,,242,NaN,NaN
POZ-PAR,LZN394,2020-08-24 21:15:27,2020-08-24 22:40:35,2020-08-24 20:25:35,2020-08-24 19:08:27,,167,NaN,NaN
HAM-OSL,MTW599,2019-01-11 21:46:51,2019-01-11 22:42:28,2019-01-11 19:59:28,2019-01-11 19:10:51,,196,NaN,NaN
WRO-BRU,HRB478,2019-10-29 21:19:38,2019-10-29 22:30:42,2019-10-29 18:52:42,2019-10-29 17:42:38,,257,NaN,NaN
WAR-BAR,UZI190,2019-09-02 18:27:18,2019-09-02 20:52:11,2019-09-02 18:45:11,2019-09-02 16:31:18,,156,NaN,NaN
BER-SYB,TEW163,2019-06-19 11:36:10,2019-06-19 13:15:49,2019-06-19 11:59:49,2019-06-19 10:33:10,,103,NaN,NaN
HAM-ATE,ZNG543,2020-10-04 21:59:57,2020-10-05 00:31:07,2020-10-04 22:02:07,2020-10-04 19:36:57,ZNG543-XDD308-LOB,183,NaN,NaN
HAM-OSL,HKM384,2020-03-29 06:35:45,2020-03-29 07:36:22,2020-03-29 05:43:22,2020-03-29 04:54:45,HKM384-XCB785-NUX,141,NaN,NaN
LIP-PRA,UZI190,2019-04-06 10:58:26,2019-04-06 11:18:19,2019-04-06 07:47:19,2019-04-06 07:32:26,,246,NaN,NaN
KOL-KAL,LIM570,2020-09-05 22:21:24,2020-09-06 00:54:12,2020-09-05 22:45:12,2020-09-05 20:26:24,,155,NaN,NaN
BAR-GDA,JOY791,2019-05-15 12:40:58,2019-05-15 15:15:27,2019-05-15 12:46:27,2019-05-15 10:22:58,,178,NaN,NaN
WRO-BRU,XCB785,2020-01-16 14:04:32,2020-01-16 15:19:36,2020-01-16 13:23:36,2020-01-16 12:13:32,,151,NaN,NaN
BAR-BRU,BOR757,2020-11-21 21:29:43,2020-11-21 22:50:42,2020-11-21 21:26:42,2020-11-21 20:10:43,BOR757-ZEI514-CZM,119,NaN,NaN
POZ-PAR,BUA130,2019-07-27 08:07:42,2019-07-27 09:24:50,2019-07-27 05:28:50,2019-07-27 04:11:42,,276,NaN,NaN
BAR-EVE,GOR387,2019-05-22 01:57:09,2019-05-22 05:33:53,2019-05-22 04:54:53,2019-05-22 01:18:09,,79,NaN,NaN
GDA-PAR,XZZ571,2019-03-14 04:59:28,2019-03-14 06:46:11,2019-03-14 04:27:11,2019-03-14 02:49:28,,170,NaN,NaN
KRA-ATE,YSV750,2020-09-03 08:47:08,2020-09-03 10:36:10,2020-09-03 07:19:10,2020-09-03 05:36:08,,231,NaN,NaN
EVE-BER,HOL512,2019-08-30 08:34:16,2019-08-30 10:47:36,2019-08-30 07:39:36,2019-08-30 05:37:16,,217,NaN,NaN
POZ-PAR,MTW599,2019-05-22 05:50:07,2019-05-22 07:10:15,2019-05-22 03:08:15,2019-05-22 01:51:07,,279,NaN,NaN
BER-BAR,BBF497,2020-01-24 13:52:58,2020-01-24 15:44:06,2020-01-24 15:13:06,2020-01-24 13:22:58,,70,NaN,NaN
WAR-RZY,VSC935,2020-10-16 23:52:05,2020-10-17 01:36:12,2020-10-16 22:10:12,2020-10-16 20:39:05,,233,NaN,NaN
BAR-EVE,EHA425,2019-01-17 10:47:00,2019-01-17 14:35:44,2019-01-17 10:47:44,2019-01-17 07:11:00,,256,NaN,NaN
KIR-OST,TPT705,2020-08-25 11:42:54,2020-08-25 14:25:04,2020-08-25 11:57:04,2020-08-25 09:16:54,,186,NaN,NaN
BAR-GDA,FML277,2019-02-02 13:48:57,2019-02-02 16:19:26,2019-02-02 12:24:26,2019-02-02 10:00:57,,268,NaN,NaN
PAR-HAM,UZI190,2019-03-28 09:03:47,2019-03-28 10:03:08,2019-03-28 08:31:08,2019-03-28 07:38:47,,125,NaN,NaN
BER-SYB,BUA130,2020-01-16 04:56:01,2020-01-16 06:22:40,2020-01-16 06:22:40,2020-01-16 04:56:01,,25,NaN,NaN
GDA-EVE,FML277,2019-02-21 17:09:54,2019-02-21 19:06:16,2019-02-21 16:20:16,2019-02-21 14:29:54,,200,NaN,NaN
ATE-BER,OTI754,2020-02-15 14:41:04,2020-02-15 17:04:20,2020-02-15 15:16:20,2020-02-15 13:07:04,,134,NaN,NaN
WRO-BRU,ZCB520,2019-08-29 06:27:49,2019-08-29 07:46:53,2019-08-29 04:13:53,2019-08-29 03:03:49,,244,NaN,NaN
PRA-WAR,GUU740,2020-08-08 23:28:34,2020-08-09 00:12:09,2020-08-08 20:37:09,2020-08-08 20:00:34,,248,NaN,NaN
HEL-RZY,XEV536,2020-11-23 06:31:42,2020-11-23 09:13:49,2020-11-23 06:07:49,2020-11-23 03:37:42,,214,NaN,NaN
SZT-POZ,HRB478,2019-08-02 19:28:11,2019-08-02 20:28:31,2019-08-02 18:01:31,2019-08-02 17:01:11,,187,NaN,NaN
WRO-BRU,ZLW600,2020-03-16 03:27:53,2020-03-16 04:38:57,2020-03-16 04:33:57,2020-03-16 03:23:53,,44,NaN,NaN
HEL-RZY,ZAQ345,2020-10-13 20:55:27,2020-10-13 23:37:34,2020-10-13 19:16:34,2020-10-13 16:46:27,,289,NaN,NaN
KIR-OST,GOR387,2019-11-26 09:13:41,2019-11-26 12:07:51,2019-11-26 08:58:51,2019-11-26 06:18:41,,215,NaN,NaN
GDA-EVE,YLK432,2019-05-12 12:05:34,2019-05-12 14:04:56,2019-05-12 11:10:56,2019-05-12 09:20:34,YLK432-CNK706-HFT,205,NaN,NaN
KOL-OST,NMJ507,2020-02-26 02:10:53,2020-02-26 03:28:48,2020-02-25 23:09:48,2020-02-25 22:04:53,,286,NaN,NaN
WRO-KOL,UAB627,2020-12-02 15:42:23,2020-12-02 16:42:58,2020-12-02 15:00:58,2020-12-02 14:08:23,,134,NaN,NaN
OSL-KIR,HRB478,2019-05-03 05:49:48,2019-05-03 07:00:19,2019-05-03 06:30:19,2019-05-03 05:19:48,,70,NaN,NaN
BER-SYB,YSV750,2020-05-12 14:20:19,2020-05-12 15:46:58,2020-05-12 14:37:58,2020-05-12 13:11:19,,109,NaN,NaN
BAR-BRU,UGG572,2019-07-10 07:26:56,2019-07-10 08:44:55,2019-07-10 06:42:55,2019-07-10 05:26:56,,160,NaN,NaN
BRU-KAL,VEG901,2020-01-11 04:01:14,2020-01-11 06:34:55,2020-01-11 06:18:55,2020-01-11 03:54:14,,47,NaN,NaN
KIR-OST,HOL512,2020-08-15 19:43:16,2020-08-15 22:27:26,2020-08-15 21:31:26,2020-08-15 18:51:16,,92,NaN,NaN
KIR-WAR,BQF749,2020-12-08 07:48:21,2020-12-08 09:53:33,2020-12-08 06:04:33,2020-12-08 04:04:21,,264,NaN,NaN
WRO-BRU,UMU519,2019-03-22 03:04:34,2019-03-22 04:27:38,2019-03-22 04:07:38,2019-03-22 02:57:34,,47,NaN,NaN
PAR-HAM,OWJ388,2019-11-06 17:18:15,2019-11-06 18:10:36,2019-11-06 18:10:36,2019-11-06 17:18:15,,22,NaN,NaN
RZY-EVE,JVF498,2020-01-25 16:00:27,2020-01-25 19:49:27,2020-01-25 17:29:27,2020-01-25 13:52:27,,168,NaN,NaN
KRA-ATE,WTB933,2020-04-22 02:56:02,2020-04-22 04:41:04,2020-04-22 00:23:04,2020-04-21 22:40:02,,296,NaN,NaN
PRA-WAR,NMJ507,2019-06-23 06:35:50,2019-06-23 07:25:25,2019-06-23 06:42:25,2019-06-23 06:05:50,,70,NaN,NaN
POZ-PAR,JOY791,2019-03-23 15:49:23,2019-03-23 17:18:31,2019-03-23 13:10:31,2019-03-23 11:53:23,,276,NaN,NaN
KOL-KAL,HHE417,2019-03-08 21:16:34,2019-03-08 23:47:22,2019-03-08 21:14:22,2019-03-08 18:55:34,,181,NaN,NaN
SYB-GDA,WEQ952,2019-05-21 18:31:21,2019-05-21 19:52:13,2019-05-21 17:08:13,2019-05-21 15:50:21,,201,NaN,NaN
LON-HAM,WEQ952,2019-12-01 08:33:09,2019-12-01 09:27:05,2019-12-01 06:04:05,2019-12-01 05:14:09,,239,NaN,NaN
WAR-RZY,XEV536,2020-04-16 20:35:22,2020-04-16 22:12:29,2020-04-16 18:08:29,2020-04-16 16:37:22,,278,NaN,NaN
LIP-WRO,SSC941,2020-06-15 18:39:10,2020-06-15 19:13:27,2020-06-15 15:58:27,2020-06-15 15:35:10,,224,NaN,NaN
PAR-HAM,SZL967,2020-03-07 20:41:28,2020-03-07 21:44:49,2020-03-07 20:27:49,2020-03-07 19:35:28,,106,NaN,NaN
SYB-LIP,WHA378,2019-09-02 07:46:37,2019-09-02 09:16:41,2019-09-02 09:11:41,2019-09-02 07:46:37,,26,NaN,NaN
BER-SYB,VSC935,2019-01-31 09:50:52,2019-01-31 11:22:31,2019-01-31 08:59:31,2019-01-31 07:32:52,,178,NaN,NaN
HAM-KIR,ZEI514,2020-02-21 22:06:37,2020-02-22 00:08:53,2020-02-21 21:01:53,2020-02-21 19:07:37,,219,NaN,NaN
EVE-BER,AGS177,2020-07-26 19:04:56,2020-07-26 21:11:16,2020-07-26 21:01:16,2020-07-26 18:58:56,AGS177-XCB785-DMC,46,NaN,NaN
PRA-WAR,VSC935,2020-10-17 14:40:53,2020-10-17 15:22:28,2020-10-17 12:25:28,2020-10-17 11:48:53,,212,NaN,NaN
HAM-OSL,SZL967,2019-09-06 15:30:53,2019-09-06 16:20:30,2019-09-06 13:58:30,2019-09-06 13:09:53,,181,NaN,NaN
BAR-RZY,ABC148,2019-03-30 05:49:24,2019-03-30 07:02:43,2019-03-30 05:33:43,2019-03-30 04:27:24,,122,NaN,NaN
OSL-EVE,JQO874,2019-11-01 12:12:20,2019-11-01 13:31:22,2019-11-01 10:41:22,2019-11-01 09:24:20,,208,NaN,NaN
KRA-ATE,GAQ472,2020-02-28 19:28:38,2020-02-28 21:23:40,2020-02-28 18:51:40,2020-02-28 17:08:38,,180,NaN,NaN
WRO-BRU,XCB785,2019-06-23 14:52:12,2019-06-23 16:13:16,2019-06-23 15:11:16,2019-06-23 14:01:12,,91,NaN,NaN
WRO-SYB,EHA425,2020-08-03 07:13:47,2020-08-03 08:13:42,2020-08-03 04:15:42,2020-08-03 03:17:47,,276,NaN,NaN
SYB-GDA,BQF749,2019-09-08 18:23:28,2019-09-08 19:43:20,2019-09-08 15:50:20,2019-09-08 14:32:28,,271,NaN,NaN
ATE-BER,OLW691,2020-11-25 19:58:07,2020-11-25 22:10:23,2020-11-25 21:22:23,2020-11-25 19:13:07,,85,NaN,NaN
HAM-ATE,PDS116,2020-01-08 19:21:33,2020-01-08 21:56:43,2020-01-08 18:36:43,2020-01-08 16:11:33,,230,NaN,NaN
HAM-ATE,CNK706,2020-11-22 11:27:28,2020-11-22 13:57:38,2020-11-22 12:46:38,2020-11-22 10:21:28,,106,NaN,NaN
RZY-GDA,XCN517,2020-10-30 18:28:09,2020-10-30 20:11:42,2020-10-30 18:05:42,2020-10-30 16:24:09,,164,NaN,NaN
HAM-KIR,ZXP286,2020-10-13 15:14:11,2020-10-13 17:19:27,2020-10-13 13:56:27,2020-10-13 12:02:11,,232,NaN,NaN
BRU-LON,UAB627,2020-02-05 21:07:29,2020-02-05 21:39:59,2020-02-05 19:21:59,2020-02-05 18:58:29,,169,NaN,NaN
GDA-EVE,UGM799,2019-10-26 15:48:36,2019-10-26 17:45:58,2019-10-26 14:21:58,2019-10-26 12:31:36,UGM799-GWK433-POG,237,NaN,NaN
WAR-RZY,PDS116,2020-11-03 00:39:22,2020-11-03 02:13:29,2020-11-03 01:56:29,2020-11-03 00:25:22,PDS116-XVB915-QGQ,54,NaN,NaN
LIP-WRO,ZXP286,2020-11-15 07:19:27,2020-11-15 07:48:44,2020-11-15 03:25:44,2020-11-15 03:02:27,,297,NaN,NaN
POZ-PAR,YSV750,2020-03-24 03:17:17,2020-03-24 04:48:25,2020-03-24 01:39:25,2020-03-24 00:22:17,YSV750-UAB627-UDH,215,NaN,NaN
LUB-OSL,LZN394,2020-05-22 02:13:32,2020-05-22 04:23:17,2020-05-22 00:26:17,2020-05-21 22:30:32,,263,NaN,NaN
SYB-GDA,TZE476,2019-04-14 12:47:38,2019-04-14 14:07:30,2019-04-14 13:42:30,2019-04-14 12:24:38,,63,NaN,NaN
OSL-EVE,PDS116,2019-06-02 23:55:58,2019-06-03 01:15:00,2019-06-02 21:59:00,2019-06-02 20:41:58,,234,NaN,NaN
OSL-KIR,MTW599,2020-01-12 10:56:27,2020-01-12 12:17:58,2020-01-12 08:37:58,2020-01-12 07:27:27,,249,NaN,NaN
KAL-POZ,OLW691,2020-01-13 13:50:03,2020-01-13 15:56:29,2020-01-13 11:57:29,2020-01-13 09:55:03,OLW691-JQO874-YDL,275,NaN,NaN
PRA-BAR,FFW434,2020-06-30 18:34:55,2020-06-30 20:20:03,2020-06-30 19:09:03,2020-06-30 17:25:55,,109,NaN,NaN
KIR-WAR,ZCB520,2020-06-29 23:13:25,2020-06-30 01:24:37,2020-06-29 21:26:37,2020-06-29 19:26:25,,267,NaN,NaN
KOL-WAR,ZHD480,2020-11-03 16:19:48,2020-11-03 17:50:45,2020-11-03 17:05:45,2020-11-03 15:46:48,,73,NaN,NaN
BAR-RZY,EEM231,2019-05-12 05:27:12,2019-05-12 06:34:31,2019-05-12 03:56:31,2019-05-12 02:50:12,,197,NaN,NaN
BAR-RZY,XDD308,2020-12-09 18:37:46,2020-12-09 19:44:05,2020-12-09 17:28:05,2020-12-09 16:21:46,XDD308-FML277-PAK,176,NaN,NaN
KOL-OST,EKN161,2020-01-10 12:02:29,2020-01-10 13:18:24,2020-01-10 11:25:24,2020-01-10 10:20:29,,142,NaN,NaN
SZT-POZ,ZEI514,2019-05-21 18:20:07,2019-05-21 19:30:27,2019-05-21 17:04:27,2019-05-21 16:04:07,,176,NaN,NaN
HEL-RZY,TZE476,2019-10-10 09:17:24,2019-10-10 11:53:31,2019-10-10 10:17:31,2019-10-10 07:47:24,,130,NaN,NaN
GDA-EVE,RMU352,2020-05-19 16:24:17,2020-05-19 18:24:39,2020-05-19 18:14:39,2020-05-19 16:24:17,,22,NaN,NaN
HAM-ATE,OTI754,2020-05-21 10:54:49,2020-05-21 13:22:59,2020-05-21 09:04:59,2020-05-21 06:39:49,,295,NaN,NaN
LUB-POZ,KZU214,2020-04-23 06:12:40,2020-04-23 07:10:30,2020-04-23 03:13:30,2020-04-23 02:19:40,KZU214-ZEI514-KRN,273,NaN,NaN
KIR-WAR,TZE476,2019-01-03 21:32:30,2019-01-03 23:37:42,2019-01-03 23:32:42,2019-01-03 21:32:30,,33,NaN,NaN
SYB-BAR,GWK433,2020-08-26 15:52:52,2020-08-26 18:07:46,2020-08-26 15:59:46,2020-08-26 13:45:52,,167,NaN,NaN
OST-WRO,ZCB520,2019-12-10 10:00:12,2019-12-10 10:24:42,2019-12-10 08:59:42,2019-12-10 08:48:12,,112,NaN,NaN
ATE-KAL,QTB425,2019-09-02 08:50:45,2019-09-02 09:12:55,2019-09-02 08:39:55,2019-09-02 08:27:45,QTB425-OLW691-VKB,63,NaN,NaN
EVE-HEL,ZGI510,2020-01-03 16:49:51,2020-01-03 18:10:01,2020-01-03 17:32:01,2020-01-03 16:13:51,,76,NaN,NaN
BER-SYB,CNK706,2019-12-22 05:24:44,2019-12-22 06:59:23,2019-12-22 05:56:23,2019-12-22 04:29:44,,95,NaN,NaN
GDA-EVE,LZN394,2019-09-06 21:59:32,2019-09-07 00:02:54,2019-09-06 19:33:54,2019-09-06 17:43:32,,296,NaN,NaN
SYB-LIP,XZZ571,2019-12-31 19:25:08,2019-12-31 21:00:12,2019-12-31 19:43:12,2019-12-31 18:18:08,,107,NaN,NaN
LIP-WRO,HKM384,2019-09-16 11:42:34,2019-09-16 12:14:51,2019-09-16 10:23:51,2019-09-16 10:00:34,,142,NaN,NaN
OST-HAM,GOR387,2019-04-29 15:09:02,2019-04-29 15:58:48,2019-04-29 13:35:48,2019-04-29 12:47:02,GOR387-FML277-BJY,182,NaN,NaN
BRU-KAL,IGJ449,2020-06-04 19:43:44,2020-06-04 22:15:25,2020-06-04 18:35:25,2020-06-04 16:10:44,,253,NaN,NaN
WRO-BRU,PDS116,2019-04-15 21:47:09,2019-04-15 22:58:13,2019-04-15 21:55:13,2019-04-15 20:45:09,,102,NaN,NaN
LIP-PRA,EJV778,2020-10-19 19:37:28,2020-10-19 19:53:21,2020-10-19 16:12:21,2020-10-19 15:57:28,,260,NaN,NaN
KRA-ATE,HOL512,2019-09-30 19:39:03,2019-09-30 21:28:05,2019-09-30 18:02:05,2019-09-30 16:19:03,,240,NaN,NaN
KOL-WAR,ZAQ345,2019-05-05 03:10:40,2019-05-05 04:31:37,2019-05-05 03:56:37,2019-05-05 02:37:40,,73,NaN,NaN
KOL-OST,GBK188,2020-01-26 13:05:19,2020-01-26 14:10:14,2020-01-26 10:27:14,2020-01-26 09:22:19,,263,NaN,NaN
BRU-LON,XCN517,2019-08-03 16:17:38,2019-08-03 16:41:08,2019-08-03 13:40:08,2019-08-03 13:16:38,,221,NaN,NaN
PRA-BAR,GWK433,2020-10-12 23:20:24,2020-10-13 01:03:32,2020-10-12 21:45:32,2020-10-12 20:02:24,,238,NaN,NaN
SYB-LIP,WEQ952,2019-05-09 11:11:10,2019-05-09 12:45:14,2019-05-09 11:26:14,2019-05-09 10:01:10,,110,NaN,NaN
WRO-KOP,HOL512,2019-03-02 09:25:37,2019-03-02 10:09:47,2019-03-02 10:02:47,2019-03-02 09:19:37,,46,NaN,NaN
GDA-EVE,CIF342,2019-12-23 22:39:15,2019-12-24 00:31:37,2019-12-24 00:27:37,2019-12-23 22:37:15,,42,NaN,NaN
BRU-LON,RUN854,2020-06-30 06:53:17,2020-06-30 07:17:47,2020-06-30 06:30:47,2020-06-30 06:07:17,,86,NaN,NaN
PAR-HAM,MTW599,2020-06-27 22:41:08,2020-06-27 23:45:29,2020-06-27 23:30:29,2020-06-27 22:38:08,,43,NaN,NaN
WAR-RZY,JVF498,2020-06-27 15:35:57,2020-06-27 17:08:04,2020-06-27 15:36:04,2020-06-27 14:04:57,,131,NaN,NaN
LON-KOP,GWK433,2020-12-24 01:32:13,2020-12-24 02:38:38,2020-12-24 02:25:38,2020-12-24 01:21:13,,51,NaN,NaN
RZY-GDA,OWJ388,2019-08-31 19:10:47,2019-08-31 21:04:20,2019-08-31 20:23:20,2019-08-31 18:41:47,OWJ388-BQF749-GYW,69,NaN,NaN
GDA-PAR,JOY791,2019-02-08 14:55:55,2019-02-08 16:40:38,2019-02-08 15:17:38,2019-02-08 13:39:55,,116,NaN,NaN
SZT-PAR,TEW163,2020-10-19 00:01:07,2020-10-19 02:07:37,2020-10-18 22:09:37,2020-10-18 20:16:07,,265,NaN,NaN
HEL-RZY,HOL512,2019-01-13 12:33:52,2019-01-13 15:15:59,2019-01-13 12:58:59,2019-01-13 10:28:52,,165,NaN,NaN
BRU-KAL,ZNG543,2020-04-21 06:31:17,2020-04-21 08:59:58,2020-04-21 05:59:58,2020-04-21 03:35:17,,216,NaN,NaN
WRO-KOP,ZLW600,2020-01-07 15:55:36,2020-01-07 16:38:46,2020-01-07 14:35:46,2020-01-07 13:52:36,,163,NaN,NaN
RZY-EVE,BBF497,2019-07-15 19:31:17,2019-07-15 23:17:17,2019-07-15 19:52:17,2019-07-15 16:15:17,,236,NaN,NaN
BAR-GDA,ZHD480,2020-06-26 16:24:27,2020-06-26 18:49:56,2020-06-26 18:19:56,2020-06-26 15:56:27,,68,NaN,NaN
SYB-LIP,EKP219,2019-01-04 03:44:26,2019-01-04 05:17:30,2019-01-04 04:42:30,2019-01-04 03:17:26,,67,NaN,NaN
PRA-BAR,NIY536,2019-02-03 11:37:48,2019-02-03 13:23:56,2019-02-03 10:04:56,2019-02-03 08:21:48,,236,NaN,NaN
KOL-OST,YSW993,2020-01-19 16:46:50,2020-01-19 17:54:45,2020-01-19 14:12:45,2020-01-19 13:07:50,YSW993-HRB478-CDU,259,NaN,NaN
OST-WRO,CNK706,2019-03-27 18:45:06,2019-03-27 18:58:36,2019-03-27 18:14:36,2019-03-27 18:03:06,,82,NaN,NaN
HAM-OSL,EKN161,2020-04-10 02:22:11,2020-04-10 03:12:48,2020-04-10 00:50:48,2020-04-10 00:02:11,,180,NaN,NaN
LON-KOP,FML277,2020-05-02 02:43:52,2020-05-02 03:55:17,2020-05-02 03:48:17,2020-05-02 02:43:52,,34,NaN,NaN
LUB-WRO,ZAQ345,2020-01-31 23:26:50,2020-02-01 00:21:25,2020-01-31 22:58:25,2020-01-31 22:17:50,,109,NaN,NaN
HAM-ATE,EEM231,2020-09-18 01:48:25,2020-09-18 04:20:35,2020-09-18 03:17:35,2020-09-18 00:52:25,EEM231-OFG488-KFD,96,NaN,NaN
LON-KOP,YSV750,2020-09-03 01:31:18,2020-09-03 02:44:43,2020-09-03 01:50:43,2020-09-03 00:46:18,,85,NaN,NaN
LON-OSL,HKM384,2019-05-29 19:47:50,2019-05-29 21:20:09,2019-05-29 19:42:09,2019-05-29 18:09:50,,138,NaN,NaN
LUB-POZ,ABC148,2020-10-29 09:44:27,2020-10-29 10:50:17,2020-10-29 10:38:17,2020-10-29 09:44:27,,24,NaN,NaN
KRA-RZY,VKY908,2020-09-14 17:42:44,2020-09-14 19:03:45,2020-09-14 15:16:45,2020-09-14 13:55:44,,267,NaN,NaN
KOL-WAR,HHE417,2020-05-31 18:00:42,2020-05-31 19:32:39,2020-05-31 16:44:39,2020-05-31 15:25:42,,195,NaN,NaN
ATE-BER,IGJ449,2019-10-20 05:53:29,2019-10-20 08:08:45,2019-10-20 07:45:45,2019-10-20 05:36:29,,57,NaN,NaN
LUB-POZ,WTB933,2019-08-18 08:59:56,2019-08-18 09:53:46,2019-08-18 09:47:46,2019-08-18 08:53:56,,46,NaN,NaN
RZY-GDA,BUA130,2020-02-26 20:30:46,2020-02-26 22:21:19,2020-02-26 20:35:19,2020-02-26 18:53:46,,137,NaN,NaN
WRO-KOL,XCB785,2020-09-14 15:37:35,2020-09-14 16:37:10,2020-09-14 15:03:10,2020-09-14 14:10:35,,127,NaN,NaN
KOL-OST,HHE417,2019-09-19 22:29:06,2019-09-19 23:48:01,2019-09-19 20:55:01,2019-09-19 19:50:06,,199,NaN,NaN
LIP-WRO,RMU352,2020-10-30 12:11:01,2020-10-30 12:40:18,2020-10-30 11:09:18,2020-10-30 10:46:01,,125,NaN,NaN
