0,1,2,3,4,5,6,7,8,9
GDA-LON,OKU263,2020-11-01 17:40:05,2020-11-01 19:22:31,2020-11-01 19:07:31,2020-11-01 17:38:05,OKU263-YDX649-YIZ,42,ekonomiczna,CID00003
GDA-RZY,CYG904,2019-03-17 00:09:47,2019-03-17 01:58:38,2019-03-16 23:17:38,2019-03-16 21:33:47,,196,zwykła,CID00047
GDA-LON,JEG293,2019-01-18 01:08:12,2019-01-18 02:48:38,2019-01-18 00:06:38,2019-01-17 22:37:12,,191,biznesowa,CID00039
GDA-BRU,HSA145,2018-03-04 10:41:37,2018-03-04 11:56:02,2018-03-04 09:48:02,2018-03-04 08:38:37,,163,zwykła,CID00003
GDA-LUB,HGV108,2020-06-23 08:19:29,2020-06-23 09:45:48,2020-06-23 06:07:48,2020-06-23 04:55:29,,244,biznesowa,CID00055
POZ-GDA,OKU263,2020-02-29 11:14:40,2020-02-29 11:46:02,2020-02-29 09:37:02,2020-02-29 09:17:40,,157,biznesowa,CID00078
GDA-BRU,TLU612,2019-12-28 08:56:25,2019-12-28 10:06:50,2019-12-28 09:18:50,2019-12-28 08:09:25,TLU612-AKT247-BIL,87,ekonomiczna,CID00036
LON-GDA,VGS147,2018-08-29 03:49:14,2018-08-29 05:34:32,2018-08-29 05:25:32,2018-08-29 03:49:14,,26,zwykła,CID00033
GDA-LON,VPC312,2018-11-25 08:39:49,2018-11-25 10:16:15,2018-11-25 09:47:15,2018-11-25 08:17:49,,62,zwykła,CID00049
GDA-LON,GBG324,2020-08-23 16:07:14,2020-08-23 17:48:40,2020-08-23 15:16:40,2020-08-23 13:47:14,,180,zwykła,CID00046
BRU-GDA,HGN280,2018-11-27 13:25:31,2018-11-27 14:51:16,2018-11-27 14:05:16,2018-11-27 12:49:31,,76,zwykła,CID00036
GDA-LON,SRQ388,2020-04-28 22:50:28,2020-04-29 00:27:54,2020-04-29 00:19:54,2020-04-28 22:50:28,,24,zwykła,CID00026
GDA-BRU,CSG301,2019-03-20 17:49:21,2019-03-20 19:01:46,2019-03-20 18:07:46,2019-03-20 16:58:21,,91,ekonomiczna,CID00040
GDA-BRU,DAD546,2019-10-29 20:04:00,2019-10-29 21:22:25,2019-10-29 21:02:25,2019-10-29 19:53:00,,51,biznesowa,CID00029
GDA-LON,AKG739,2019-02-28 14:04:55,2019-02-28 15:41:21,2019-02-28 14:25:21,2019-02-28 12:55:55,,109,zwykła,CID00031
GDA-POZ,UDW638,2019-03-05 19:04:52,2019-03-05 19:32:34,2019-03-05 19:11:34,2019-03-05 18:53:52,,51,zwykła,CID00014
GDA-LON,SBR812,2019-07-29 03:35:58,2019-07-29 05:14:24,2019-07-29 04:41:24,2019-07-29 03:11:58,SBR812-VJD545-IFS,64,ekonomiczna,CID00023
LON-GDA,XLY374,2018-03-04 04:13:10,2018-03-04 05:50:28,2018-03-04 04:56:28,2018-03-04 03:20:10,,93,biznesowa,CID00015
BRU-GDA,SWP380,2020-12-30 05:17:21,2020-12-30 06:39:06,2020-12-30 06:33:06,2020-12-30 05:17:21,,35,ekonomiczna,CID00057
GDA-LON,HPI901,2020-06-22 19:53:17,2020-06-22 21:24:43,2020-06-22 19:25:43,2020-06-22 17:56:17,,157,zwykła,CID00062
GDA-LON,UCY529,2018-06-05 22:13:21,2018-06-05 23:50:47,2018-06-05 21:29:47,2018-06-05 20:00:21,,173,biznesowa,CID00033
RZY-GDA,FWV523,2018-02-15 20:21:50,2018-02-15 22:06:59,2018-02-15 20:56:59,2018-02-15 19:14:50,,107,biznesowa,CID00096
BRU-GDA,KMG893,2020-08-08 02:40:41,2020-08-08 04:07:26,2020-08-08 00:06:26,2020-08-07 22:50:41,,270,zwykła,CID00071
GDA-BRU,AZK514,2019-02-20 08:27:19,2019-02-20 09:47:44,2019-02-20 05:30:44,2019-02-20 04:21:19,,286,zwykła,CID00041
GDA-POZ,OKU263,2020-07-09 07:46:28,2020-07-09 08:16:10,2020-07-09 07:12:10,2020-07-09 06:54:28,,92,zwykła,CID00039
LUB-GDA,SBR812,2020-10-31 16:22:33,2020-10-31 17:40:58,2020-10-31 16:16:58,2020-10-31 15:03:33,SBR812-UTH218-SSW,119,biznesowa,CID00000
GDA-LUB,IXP868,2020-11-03 09:52:57,2020-11-03 11:10:16,2020-11-03 11:05:16,2020-11-03 09:52:57,,30,biznesowa,CID00030
LON-GDA,UCC555,2018-10-25 05:11:26,2018-10-25 06:58:44,2018-10-25 05:14:44,2018-10-25 03:38:26,UCC555-YDX649-DIF,133,biznesowa,CID00029
LUB-GDA,HAZ826,2018-03-22 06:24:04,2018-03-22 07:38:29,2018-03-22 03:47:29,2018-03-22 02:34:04,,270,zwykła,CID00002
POZ-GDA,JMW164,2020-02-23 18:58:49,2020-02-23 19:18:11,2020-02-23 18:29:11,2020-02-23 18:09:49,,89,zwykła,CID00080
GDA-POZ,HGV108,2018-12-22 16:38:15,2018-12-22 17:08:57,2018-12-22 15:07:57,2018-12-22 14:50:15,,148,ekonomiczna,CID00077
POZ-GDA,LXU103,2020-11-06 23:00:54,2020-11-06 23:31:16,2020-11-06 19:06:16,2020-11-06 18:46:54,,294,zwykła,CID00042
RZY-GDA,WNJ711,2020-01-12 18:54:21,2020-01-12 20:39:30,2020-01-12 19:29:30,2020-01-12 17:47:21,,107,ekonomiczna,CID00012
RZY-GDA,AKX884,2018-04-05 04:45:39,2018-04-05 06:32:48,2018-04-05 04:14:48,2018-04-05 02:32:39,,173,zwykła,CID00073
LON-GDA,EKK256,2018-04-13 13:12:56,2018-04-13 14:54:14,2018-04-13 11:04:14,2018-04-13 09:27:56,,265,ekonomiczna,CID00015
GDA-LON,PIG739,2018-03-08 13:21:54,2018-03-08 15:03:20,2018-03-08 12:04:20,2018-03-08 10:34:54,,207,zwykła,CID00031
BRU-GDA,ZAR848,2019-05-28 23:01:47,2019-05-29 00:27:32,2019-05-28 22:34:32,2019-05-28 21:18:47,,143,ekonomiczna,CID00061
LUB-GDA,KYE127,2018-01-07 05:26:40,2018-01-07 06:46:05,2018-01-07 03:17:05,2018-01-07 02:03:40,,243,zwykła,CID00070
LUB-GDA,OHP962,2019-02-13 17:53:43,2019-02-13 19:15:08,2019-02-13 15:37:08,2019-02-13 14:23:43,,250,zwykła,CID00031
GDA-POZ,HGV108,2019-06-15 23:50:28,2019-06-16 00:10:10,2019-06-15 19:56:10,2019-06-15 19:38:28,,292,ekonomiczna,CID00054
GDA-POZ,DCQ505,2019-02-08 02:30:05,2019-02-08 02:47:47,2019-02-08 01:55:47,2019-02-08 01:38:05,DCQ505-XLY374-KWH,92,biznesowa,CID00014
GDA-POZ,XWP567,2018-01-05 06:42:12,2018-01-05 07:03:54,2018-01-05 06:59:54,2018-01-05 06:42:12,,35,zwykła,CID00033
GDA-LUB,VXL974,2018-08-22 14:28:58,2018-08-22 15:50:17,2018-08-22 12:16:17,2018-08-22 11:03:58,,245,ekonomiczna,CID00039
BRU-GDA,UCC555,2018-12-21 01:21:12,2018-12-21 02:45:57,2018-12-20 23:32:57,2018-12-20 22:17:12,,224,biznesowa,CID00076
GDA-LON,KMG893,2020-07-31 04:55:01,2020-07-31 06:37:27,2020-07-31 03:12:27,2020-07-31 01:43:01,,232,biznesowa,CID00068
RZY-GDA,LXU103,2019-07-06 07:09:50,2019-07-06 08:51:59,2019-07-06 07:10:59,2019-07-06 05:28:50,,141,zwykła,CID00017
POZ-GDA,YPA105,2018-10-14 19:59:06,2018-10-14 20:26:28,2018-10-14 16:07:28,2018-10-14 15:48:06,,291,biznesowa,CID00096
LON-GDA,IWY259,2020-09-07 14:43:08,2020-09-07 16:25:26,2020-09-07 15:42:26,2020-09-07 14:06:08,,77,ekonomiczna,CID00047
GDA-BRU,PFR606,2020-08-31 03:19:01,2020-08-31 04:40:26,2020-08-31 03:18:26,2020-08-31 02:09:01,PFR606-TOW837-TZY,110,zwykła,CID00088
GDA-LUB,GRN416,2018-11-23 16:35:16,2018-11-23 17:47:35,2018-11-23 14:06:35,2018-11-23 12:54:16,,261,biznesowa,CID00000
GDA-RZY,DSE834,2020-11-11 09:26:17,2020-11-11 11:16:08,2020-11-11 08:52:08,2020-11-11 07:08:17,,178,ekonomiczna,CID00077
BRU-GDA,OTX822,2019-08-18 08:36:22,2019-08-18 09:55:07,2019-08-18 09:01:07,2019-08-18 07:45:22,,91,zwykła,CID00081
BRU-GDA,ZIA282,2018-09-20 00:02:22,2018-09-20 01:28:07,2018-09-19 23:16:07,2018-09-19 22:00:22,,162,ekonomiczna,CID00049
LUB-GDA,ATU836,2019-06-22 10:40:20,2019-06-22 12:01:45,2019-06-22 09:03:45,2019-06-22 07:50:20,,210,biznesowa,CID00046
BRU-GDA,EWQ632,2020-02-06 18:28:28,2020-02-06 19:55:13,2020-02-06 19:06:13,2020-02-06 17:50:28,,78,biznesowa,CID00010
GDA-LUB,NLQ869,2018-12-25 22:50:44,2018-12-26 00:12:03,2018-12-25 22:52:03,2018-12-25 21:39:44,,111,ekonomiczna,CID00099
GDA-RZY,NLQ869,2019-12-16 13:06:56,2019-12-16 15:02:47,2019-12-16 10:42:47,2019-12-16 08:58:56,,288,zwykła,CID00093
GDA-POZ,ZHE158,2019-03-17 19:36:51,2019-03-17 19:59:33,2019-03-17 15:45:33,2019-03-17 15:27:51,,289,zwykła,CID00025
POZ-GDA,NGC950,2018-01-03 10:58:32,2018-01-03 11:21:54,2018-01-03 10:40:54,2018-01-03 10:21:32,,77,biznesowa,CID00037
RZY-GDA,DPO296,2018-11-08 08:54:15,2018-11-08 10:40:24,2018-11-08 08:28:24,2018-11-08 06:46:15,,168,biznesowa,CID00083
LON-GDA,HPS385,2019-09-10 20:22:04,2019-09-10 22:09:22,2019-09-10 19:42:22,2019-09-10 18:06:04,,176,zwykła,CID00070
RZY-GDA,LPR283,2018-06-16 18:05:35,2018-06-16 19:53:44,2018-06-16 17:55:44,2018-06-16 16:13:35,,152,ekonomiczna,CID00007
BRU-GDA,CSG301,2020-06-01 18:36:02,2020-06-01 20:00:47,2020-06-01 17:39:47,2020-06-01 16:24:02,,172,ekonomiczna,CID00095
RZY-GDA,PIG739,2018-12-14 01:25:13,2018-12-14 03:15:22,2018-12-14 02:22:22,2018-12-14 00:40:13,,85,biznesowa,CID00055
GDA-BRU,UCC555,2018-07-11 23:14:11,2018-07-12 00:23:36,2018-07-11 21:05:36,2018-07-11 19:56:11,,238,ekonomiczna,CID00050
RZY-GDA,OKA669,2018-02-15 04:14:15,2018-02-15 06:04:24,2018-02-15 05:02:24,2018-02-15 03:20:15,,94,ekonomiczna,CID00029
GDA-LUB,UCY529,2019-05-13 19:50:23,2019-05-13 21:16:42,2019-05-13 19:56:42,2019-05-13 18:44:23,,106,biznesowa,CID00075
GDA-LON,PIG739,2020-08-14 20:38:00,2020-08-14 22:16:26,2020-08-14 18:16:26,2020-08-14 16:47:00,,271,zwykła,CID00063
GDA-RZY,WPH429,2019-08-31 12:00:20,2019-08-31 13:54:11,2019-08-31 13:10:11,2019-08-31 11:26:20,,74,zwykła,CID00079
LUB-GDA,RWL118,2020-09-29 15:26:44,2020-09-29 16:43:09,2020-09-29 15:59:09,2020-09-29 14:45:44,,81,ekonomiczna,CID00036
RZY-GDA,IXP868,2020-10-18 00:07:05,2020-10-18 02:03:14,2020-10-17 23:04:14,2020-10-17 21:22:05,,205,biznesowa,CID00018
GDA-POZ,JEG293,2018-06-08 02:55:52,2018-06-08 03:20:34,2018-06-08 00:31:34,2018-06-08 00:13:52,,202,biznesowa,CID00091
POZ-GDA,YPA105,2018-08-12 07:51:05,2018-08-12 08:21:27,2018-08-12 05:37:27,2018-08-12 05:18:05,,193,biznesowa,CID00039
LON-GDA,IXP868,2019-12-27 05:11:00,2019-12-27 06:57:18,2019-12-27 03:21:18,2019-12-27 01:45:00,,246,biznesowa,CID00003
POZ-GDA,NLQ869,2019-07-07 06:13:22,2019-07-07 06:42:44,2019-07-07 03:05:44,2019-07-07 02:46:22,,247,biznesowa,CID00062
GDA-RZY,XWP567,2018-11-22 01:49:42,2018-11-22 03:39:33,2018-11-21 23:15:33,2018-11-21 21:31:42,,298,biznesowa,CID00079
RZY-GDA,AZK514,2018-02-16 21:18:43,2018-02-16 23:12:52,2018-02-16 19:53:52,2018-02-16 18:11:43,,227,ekonomiczna,CID00015
GDA-LON,RWL118,2020-01-23 20:42:08,2020-01-23 22:12:34,2020-01-23 20:07:34,2020-01-23 18:38:08,,164,ekonomiczna,CID00044
RZY-GDA,PZN277,2019-08-07 19:08:22,2019-08-07 20:53:31,2019-08-07 18:25:31,2019-08-07 16:43:22,,185,biznesowa,CID00086
LUB-GDA,ZHE158,2019-12-28 22:47:33,2019-12-29 00:12:58,2019-12-28 20:29:58,2019-12-28 19:16:33,,251,zwykła,CID00099
LUB-GDA,CFN786,2019-10-05 04:48:35,2019-10-05 06:03:00,2019-10-05 03:09:00,2019-10-05 01:55:35,,213,zwykła,CID00007
GDA-POZ,PKY311,2020-11-08 09:04:58,2020-11-08 09:30:40,2020-11-08 09:22:40,2020-11-08 09:04:58,,23,zwykła,CID00010
GDA-LUB,TOW837,2018-08-04 15:01:07,2018-08-04 16:15:26,2018-08-04 16:13:26,2018-08-04 15:01:07,,38,ekonomiczna,CID00040
LON-GDA,RIC709,2019-09-16 20:32:23,2019-09-16 22:22:41,2019-09-16 19:07:41,2019-09-16 17:31:23,,221,ekonomiczna,CID00004
GDA-BRU,OTX822,2020-08-21 01:14:44,2020-08-21 02:30:09,2020-08-20 22:40:09,2020-08-20 21:30:44,,264,ekonomiczna,CID00003
GDA-POZ,YPA105,2018-04-20 08:50:38,2018-04-20 09:11:20,2018-04-20 07:56:20,2018-04-20 07:38:38,,112,zwykła,CID00037
LUB-GDA,CPM454,2020-03-02 09:03:55,2020-03-02 10:27:20,2020-03-02 09:37:20,2020-03-02 08:23:55,,80,zwykła,CID00075
GDA-RZY,NSZ186,2020-10-20 10:11:05,2020-10-20 12:04:56,2020-10-20 10:35:56,2020-10-20 08:52:05,,119,ekonomiczna,CID00088
GDA-POZ,NLQ869,2018-07-02 04:42:58,2018-07-02 05:11:40,2018-07-02 03:27:40,2018-07-02 03:09:58,,133,zwykła,CID00096
GDA-LON,WTI108,2018-04-23 07:15:02,2018-04-23 08:51:28,2018-04-23 06:18:28,2018-04-23 04:49:02,,186,ekonomiczna,CID00066
GDA-LUB,PKY311,2020-07-15 20:03:47,2020-07-15 21:18:06,2020-07-15 21:16:06,2020-07-15 20:03:47,PKY311-ADQ817-STP,31,ekonomiczna,CID00017
LON-GDA,ADQ817,2019-11-28 22:32:54,2019-11-29 00:13:12,2019-11-28 21:10:12,2019-11-28 19:33:54,,219,biznesowa,CID00067
LUB-GDA,AKT247,2020-03-03 21:46:24,2020-03-03 23:06:49,2020-03-03 21:42:49,2020-03-03 20:29:24,,117,ekonomiczna,CID00006
GDA-POZ,YDX649,2018-08-27 05:52:39,2018-08-27 06:24:21,2018-08-27 03:09:21,2018-08-27 02:51:39,,221,ekonomiczna,CID00037
BRU-GDA,UTH218,2020-10-09 19:42:25,2020-10-09 21:09:10,2020-10-09 17:48:10,2020-10-09 16:32:25,,230,biznesowa,CID00056
GDA-LUB,UFJ965,2018-10-23 15:59:06,2018-10-23 17:19:25,2018-10-23 14:48:25,2018-10-23 13:36:06,,183,zwykła,CID00023
GDA-POZ,QZO798,2020-12-24 11:09:06,2020-12-24 11:31:48,2020-12-24 11:26:48,2020-12-24 11:09:06,,24,zwykła,CID00055
GDA-LON,ZAR848,2020-12-07 19:35:07,2020-12-07 21:13:33,2020-12-07 21:04:33,2020-12-07 19:35:07,,34,ekonomiczna,CID00093
RZY-GDA,WTI108,2020-12-16 00:17:14,2020-12-16 02:00:23,2020-12-15 23:24:23,2020-12-15 21:42:14,,195,biznesowa,CID00084
GDA-LUB,HGN280,2019-04-19 13:07:31,2019-04-19 14:25:50,2019-04-19 10:01:50,2019-04-19 08:49:31,,298,zwykła,CID00085
BRU-GDA,AZK514,2019-08-05 11:15:46,2019-08-05 12:44:31,2019-08-05 10:34:31,2019-08-05 09:18:46,,157,ekonomiczna,CID00081
LUB-GDA,OOH181,2019-03-09 21:26:06,2019-03-09 22:47:31,2019-03-09 22:39:31,2019-03-09 21:26:06,,35,ekonomiczna,CID00027
GDA-LUB,AKX884,2020-06-05 19:27:41,2020-06-05 20:40:00,2020-06-05 17:50:00,2020-06-05 16:37:41,,210,biznesowa,CID00058
BRU-GDA,ZHE158,2020-12-17 16:39:26,2020-12-17 18:05:11,2020-12-17 13:56:11,2020-12-17 12:40:26,ZHE158-SRQ388-NJZ,279,ekonomiczna,CID00005
BRU-GDA,UTH218,2018-03-10 15:59:01,2018-03-10 17:18:46,2018-03-10 13:00:46,2018-03-10 11:45:01,,294,biznesowa,CID00022
BRU-GDA,DCQ505,2018-07-11 06:03:19,2018-07-11 07:20:04,2018-07-11 05:46:04,2018-07-11 04:30:19,,133,biznesowa,CID00066
GDA-LON,RHA145,2020-10-02 00:22:08,2020-10-02 02:05:34,2020-10-01 22:29:34,2020-10-01 21:00:08,,242,biznesowa,CID00076
BRU-GDA,PFR606,2019-10-06 16:34:34,2019-10-06 17:56:19,2019-10-06 16:52:19,2019-10-06 15:36:34,,98,ekonomiczna,CID00090
LUB-GDA,BXN397,2018-08-18 17:46:39,2018-08-18 19:09:04,2018-08-18 16:43:04,2018-08-18 15:29:39,BXN397-PZN277-FTH,177,zwykła,CID00029
RZY-GDA,PFR606,2020-10-02 05:49:00,2020-10-02 07:33:09,2020-10-02 04:48:09,2020-10-02 03:06:00,,203,biznesowa,CID00095
GDA-RZY,BBS684,2018-06-01 06:36:35,2018-06-01 08:33:26,2018-06-01 05:02:26,2018-06-01 03:18:35,,238,biznesowa,CID00041
GDA-LUB,QZO798,2020-07-17 03:37:29,2020-07-17 04:57:48,2020-07-17 04:16:48,2020-07-17 03:04:29,,73,zwykła,CID00073
BRU-GDA,HPI901,2019-07-27 02:13:33,2019-07-27 03:30:18,2019-07-27 02:57:18,2019-07-27 01:41:33,,72,biznesowa,CID00096
GDA-BRU,UPZ176,2018-03-18 23:22:29,2018-03-19 00:40:54,2018-03-18 20:22:54,2018-03-18 19:13:29,,289,ekonomiczna,CID00030
GDA-BRU,MXV308,2019-12-14 01:08:50,2019-12-14 02:28:15,2019-12-13 22:33:15,2019-12-13 21:23:50,,265,zwykła,CID00020
RZY-GDA,QER148,2020-03-12 22:27:07,2020-03-13 00:15:16,2020-03-12 23:48:16,2020-03-12 22:06:07,QER148-UFJ965-WDA,61,ekonomiczna,CID00059
GDA-LON,HGV108,2018-02-02 23:44:00,2018-02-03 01:16:26,2018-02-03 00:19:26,2018-02-02 22:50:00,,94,zwykła,CID00070
LON-GDA,RWL118,2018-12-31 17:29:18,2018-12-31 19:13:36,2018-12-31 14:59:36,2018-12-31 13:23:18,,286,biznesowa,CID00022
RZY-GDA,UPZ176,2019-07-14 20:07:15,2019-07-14 21:52:24,2019-07-14 21:49:24,2019-07-14 20:07:15,,27,zwykła,CID00087
GDA-LON,VGS147,2020-05-10 18:08:34,2020-05-10 19:41:00,2020-05-10 17:16:00,2020-05-10 15:46:34,,182,zwykła,CID00061
GDA-POZ,RHA145,2018-10-30 17:13:46,2018-10-30 17:40:28,2018-10-30 14:25:28,2018-10-30 14:07:46,,226,biznesowa,CID00076
LUB-GDA,KYE127,2019-01-01 19:53:53,2019-01-01 21:07:18,2019-01-01 18:01:18,2019-01-01 16:47:53,KYE127-CSG301-JIZ,226,zwykła,CID00040
POZ-GDA,NLQ869,2019-07-25 17:31:09,2019-07-25 17:58:31,2019-07-25 16:42:31,2019-07-25 16:23:09,,108,zwykła,CID00020
POZ-GDA,RWL118,2019-11-06 03:33:03,2019-11-06 03:59:25,2019-11-06 00:59:25,2019-11-06 00:40:03,,213,ekonomiczna,CID00005
BRU-GDA,LXU103,2019-12-10 01:24:30,2019-12-10 02:51:15,2019-12-10 02:40:15,2019-12-10 01:24:30,,24,ekonomiczna,CID00047
POZ-GDA,ZVJ831,2019-08-26 04:44:16,2019-08-26 05:16:38,2019-08-26 02:52:38,2019-08-26 02:33:16,,171,zwykła,CID00012
GDA-LON,MSU178,2019-04-29 21:32:51,2019-04-29 23:05:17,2019-04-29 18:58:17,2019-04-29 17:28:51,,284,zwykła,CID00099
GDA-BRU,PFR606,2020-01-30 01:24:57,2020-01-30 02:38:22,2020-01-29 22:46:22,2020-01-29 21:36:57,,268,biznesowa,CID00030
GDA-LON,TLU612,2019-05-03 07:46:54,2019-05-03 09:28:20,2019-05-03 09:10:20,2019-05-03 07:40:54,,46,ekonomiczna,CID00040
LON-GDA,NFZ806,2020-02-11 10:30:15,2020-02-11 12:17:33,2020-02-11 12:06:33,2020-02-11 10:30:15,,32,zwykła,CID00030
POZ-GDA,PKY311,2020-04-15 02:45:10,2020-04-15 03:04:32,2020-04-15 02:07:32,2020-04-15 01:48:10,,97,zwykła,CID00006
RZY-GDA,CFN786,2018-05-25 21:03:33,2018-05-25 22:56:42,2018-05-25 21:55:42,2018-05-25 20:13:33,,90,ekonomiczna,CID00006
POZ-GDA,EHR562,2018-03-09 20:58:04,2018-03-09 21:25:26,2018-03-09 20:44:26,2018-03-09 20:25:04,,73,zwykła,CID00052
GDA-POZ,IXP868,2018-11-24 12:40:46,2018-11-24 13:05:28,2018-11-24 08:45:28,2018-11-24 08:27:46,,293,ekonomiczna,CID00060
POZ-GDA,UFJ965,2020-10-31 14:37:44,2020-10-31 15:01:06,2020-10-31 10:43:06,2020-10-31 10:23:44,,294,zwykła,CID00011
RZY-GDA,OKA669,2020-05-19 16:23:47,2020-05-19 18:14:56,2020-05-19 16:49:56,2020-05-19 15:07:47,OKA669-GBG324-EAG,116,biznesowa,CID00074
LUB-GDA,DCQ505,2018-04-26 09:26:35,2018-04-26 10:54:00,2018-04-26 07:43:00,2018-04-26 06:29:35,,217,zwykła,CID00023
GDA-RZY,CKG238,2020-06-24 21:11:27,2020-06-24 22:58:18,2020-06-24 20:56:18,2020-06-24 19:12:27,,159,biznesowa,CID00010
LUB-GDA,HTF535,2018-07-17 21:09:37,2018-07-17 22:30:02,2018-07-17 21:51:02,2018-07-17 20:37:37,,72,biznesowa,CID00049
LON-GDA,VAU408,2020-09-27 05:38:37,2020-09-27 07:22:55,2020-09-27 06:18:55,2020-09-27 04:42:37,,96,ekonomiczna,CID00088
RZY-GDA,QER148,2018-07-24 15:09:27,2018-07-24 16:53:36,2018-07-24 15:16:36,2018-07-24 13:34:27,,135,biznesowa,CID00049
GDA-LON,CPM454,2020-10-23 23:53:03,2020-10-24 01:30:29,2020-10-23 22:51:29,2020-10-23 21:22:03,,191,biznesowa,CID00023
GDA-LON,XWP567,2020-07-03 10:11:01,2020-07-03 11:41:27,2020-07-03 08:50:27,2020-07-03 07:21:01,,210,biznesowa,CID00064
LUB-GDA,VJD545,2020-10-22 05:46:21,2020-10-22 07:10:46,2020-10-22 06:00:46,2020-10-22 04:47:21,,99,biznesowa,CID00021
GDA-LUB,YQG797,2019-08-03 10:24:25,2019-08-03 11:39:44,2019-08-03 08:52:44,2019-08-03 07:40:25,,204,ekonomiczna,CID00067
GDA-RZY,JEN168,2019-01-03 12:27:19,2019-01-03 14:19:10,2019-01-03 12:51:10,2019-01-03 11:07:19,,120,biznesowa,CID00007
RZY-GDA,AKX884,2018-02-27 06:24:39,2018-02-27 08:19:48,2018-02-27 05:17:48,2018-02-27 03:35:39,,209,ekonomiczna,CID00042
BRU-GDA,KZG738,2018-08-23 11:52:24,2018-08-23 13:09:09,2018-08-23 12:21:09,2018-08-23 11:05:24,,87,ekonomiczna,CID00010
GDA-BRU,AKT247,2018-05-23 01:04:49,2018-05-23 02:24:14,2018-05-22 22:28:14,2018-05-22 21:18:49,AKT247-ZIA282-JHE,266,ekonomiczna,CID00037
LUB-GDA,SGS708,2019-07-24 07:14:28,2019-07-24 08:33:53,2019-07-24 08:14:53,2019-07-24 07:01:28,,53,biznesowa,CID00063
LON-GDA,OHP962,2019-06-12 04:41:34,2019-06-12 06:31:52,2019-06-12 06:17:52,2019-06-12 04:41:34,,22,zwykła,CID00052
LUB-GDA,HXG104,2020-05-30 03:17:20,2020-05-30 04:38:45,2020-05-30 03:31:45,2020-05-30 02:18:20,,99,zwykła,CID00050
RZY-GDA,MXV308,2018-01-26 08:20:00,2018-01-26 10:05:09,2018-01-26 06:23:09,2018-01-26 04:41:00,,259,ekonomiczna,CID00046
RZY-GDA,NLQ869,2018-07-04 05:58:20,2018-07-04 07:44:29,2018-07-04 04:06:29,2018-07-04 02:24:20,NLQ869-HPS385-KBH,254,biznesowa,CID00041
POZ-GDA,CZP500,2019-09-25 22:28:12,2019-09-25 22:56:34,2019-09-25 20:06:34,2019-09-25 19:47:12,,201,biznesowa,CID00033
GDA-LON,DAD546,2019-09-29 13:49:11,2019-09-29 15:18:37,2019-09-29 12:08:37,2019-09-29 10:39:11,,230,ekonomiczna,CID00028
LUB-GDA,XWP567,2020-02-03 02:25:57,2020-02-03 03:50:22,2020-02-03 02:52:22,2020-02-03 01:38:57,,87,biznesowa,CID00011
GDA-LON,ZAR848,2018-12-19 12:59:28,2018-12-19 14:29:54,2018-12-19 14:09:54,2018-12-19 12:40:28,,59,biznesowa,CID00072
LON-GDA,VPC312,2019-01-13 18:41:45,2019-01-13 20:18:03,2019-01-13 18:09:03,2019-01-13 16:32:45,,169,ekonomiczna,CID00048
RZY-GDA,UDW638,2018-02-28 09:07:55,2018-02-28 11:04:04,2018-02-28 07:47:04,2018-02-28 06:04:55,,223,zwykła,CID00075
GDA-RZY,JWO376,2019-03-01 05:57:55,2019-03-01 07:45:46,2019-03-01 07:10:46,2019-03-01 05:26:55,,71,biznesowa,CID00064
GDA-BRU,RHA145,2018-02-20 09:13:16,2018-02-20 10:33:41,2018-02-20 08:59:41,2018-02-20 07:50:16,,123,ekonomiczna,CID00056
GDA-LON,RIC709,2020-02-17 19:41:51,2020-02-17 21:13:17,2020-02-17 21:11:17,2020-02-17 19:41:51,RIC709-VXL974-UVS,30,zwykła,CID00052
GDA-POZ,ZAR848,2020-02-04 19:09:57,2020-02-04 19:35:39,2020-02-04 18:18:39,2020-02-04 18:00:57,,109,zwykła,CID00079
GDA-LUB,ZAR848,2019-12-13 04:53:08,2019-12-13 06:14:27,2019-12-13 05:10:27,2019-12-13 03:58:08,ZAR848-WNJ711-ETY,95,biznesowa,CID00080
LUB-GDA,WPH429,2019-12-31 18:29:41,2019-12-31 19:54:06,2019-12-31 17:50:06,2019-12-31 16:36:41,,153,biznesowa,CID00074
GDA-LON,UCC555,2020-06-11 20:32:38,2020-06-11 22:12:04,2020-06-11 20:33:04,2020-06-11 19:03:38,,129,zwykła,CID00041
LUB-GDA,VAU408,2018-10-22 07:51:47,2018-10-22 09:08:12,2018-10-22 07:41:12,2018-10-22 06:27:47,,124,ekonomiczna,CID00061
RZY-GDA,XWP567,2020-08-06 15:32:18,2020-08-06 17:20:27,2020-08-06 14:13:27,2020-08-06 12:31:18,,221,ekonomiczna,CID00006
RZY-GDA,WPH429,2018-06-12 02:04:31,2018-06-12 03:54:40,2018-06-11 23:46:40,2018-06-11 22:04:31,,280,biznesowa,CID00005
GDA-BRU,OHP962,2019-03-28 23:38:40,2019-03-29 01:02:05,2019-03-28 22:13:05,2019-03-28 21:03:40,,195,zwykła,CID00092
GDA-LON,PFR606,2018-01-15 15:30:10,2018-01-15 16:59:36,2018-01-15 16:29:36,2018-01-15 15:00:10,,70,ekonomiczna,CID00009
POZ-GDA,AKX884,2020-12-13 09:23:14,2020-12-13 09:52:36,2020-12-13 08:01:36,2020-12-13 07:42:14,,141,zwykła,CID00069
