0,1,2,3,4,5,6,7,8,9
BRU-GDA,QER148,2019-06-17 00:03:49,2019-06-17 01:30:34,2019-06-16 21:46:34,2019-06-16 20:30:49,,253,biznesowa,CID00079
WRO-GDA,IXP868,2019-03-22 22:53:08,2019-03-22 23:23:39,2019-03-22 20:50:39,2019-03-22 20:24:08,,189,biznesowa,CID00072
GDA-POZ,JHV267,2019-12-25 02:34:52,2019-12-25 02:58:34,2019-12-25 00:54:34,2019-12-25 00:36:52,,158,zwykła,CID00076
GDA-POZ,EHR562,2019-06-11 01:39:29,2019-06-11 02:11:11,2019-06-10 22:10:11,2019-06-10 21:52:29,,267,biznesowa,CID00037
GDA-POZ,UFJ965,2019-06-26 16:21:45,2019-06-26 16:43:27,2019-06-26 12:49:27,2019-06-26 12:31:45,,270,biznesowa,CID00034
GDA-KRA,PIG739,2018-07-26 13:57:09,2018-07-26 14:38:12,2018-07-26 13:45:12,2018-07-26 13:08:09,,89,ekonomiczna,CID00010
GDA-BRU,EUF281,2019-03-26 11:46:14,2019-03-26 13:00:39,2019-03-26 11:49:39,2019-03-26 10:40:14,,106,zwykła,CID00042
BRU-GDA,PDZ614,2018-02-24 20:29:02,2018-02-24 21:46:47,2018-02-24 19:13:47,2018-02-24 17:58:02,,191,zwykła,CID00021
GDA-BRU,OTX822,2018-12-12 19:52:49,2018-12-12 21:10:14,2018-12-12 17:10:14,2018-12-12 16:00:49,,272,ekonomiczna,CID00028
LUB-GDA,ADQ817,2020-10-19 09:42:15,2020-10-19 10:57:40,2020-10-19 09:48:40,2020-10-19 08:35:15,,107,ekonomiczna,CID00003
GDA-POZ,VJD545,2020-06-29 09:30:00,2020-06-29 09:55:42,2020-06-29 09:10:42,2020-06-29 08:53:00,,77,biznesowa,CID00055
GDA-PRA,RIC709,2019-09-25 17:36:19,2019-09-25 18:20:04,2019-09-25 15:31:04,2019-09-25 14:47:19,,209,zwykła,CID00067
GDA-LUB,PIG739,2018-06-30 01:02:02,2018-06-30 02:15:21,2018-06-30 01:57:21,2018-06-30 00:45:02,,57,biznesowa,CID00058
GDA-LUB,UCO292,2018-07-07 23:21:29,2018-07-08 00:43:48,2018-07-07 23:20:48,2018-07-07 22:08:29,,113,zwykła,CID00083
GDA-RZY,XFR597,2018-05-29 15:18:26,2018-05-29 17:26:52,2018-05-29 13:45:52,2018-05-29 11:51:26,,247,biznesowa,CID00061
GDA-BRU,OGT927,2020-06-26 21:50:25,2020-06-26 23:03:50,2020-06-26 20:18:50,2020-06-26 19:09:25,,201,zwykła,CID00038
LIP-GDA,IGR271,2018-12-12 17:43:09,2018-12-12 18:28:26,2018-12-12 16:33:26,2018-12-12 15:57:09,,146,zwykła,CID00066
WAR-GDA,TQN854,2018-11-14 04:30:40,2018-11-14 05:00:31,2018-11-14 03:12:31,2018-11-14 02:49:40,,141,zwykła,CID00004
LIP-GDA,GIP375,2020-11-26 07:59:33,2020-11-26 08:43:50,2020-11-26 06:51:50,2020-11-26 06:15:33,,144,zwykła,CID00019
GDA-BAR,OIP397,2019-10-17 04:09:16,2019-10-17 06:44:13,2019-10-17 04:40:13,2019-10-17 02:10:16,,159,zwykła,CID00045
WAR-GDA,EQT824,2019-11-06 04:07:30,2019-11-06 04:41:21,2019-11-06 00:59:21,2019-11-06 00:36:30,,251,biznesowa,CID00006
BRU-GDA,QOU250,2020-02-11 10:34:17,2020-02-11 11:53:02,2020-02-11 08:33:02,2020-02-11 07:17:17,,237,biznesowa,CID00005
GDA-KRA,VLP255,2019-05-21 04:33:49,2019-05-21 05:17:52,2019-05-21 03:37:52,2019-05-21 03:00:49,,133,ekonomiczna,CID00042
GDA-RZY,LGU839,2018-08-03 06:40:42,2018-08-03 08:35:08,2018-08-03 04:29:08,2018-08-03 02:34:42,,286,zwykła,CID00086
WRO-GDA,MCV207,2018-01-20 21:22:50,2018-01-20 22:03:21,2018-01-20 21:13:21,2018-01-20 20:46:50,,76,biznesowa,CID00073
PRA-GDA,IZF199,2018-09-07 19:44:39,2018-09-07 20:31:24,2018-09-07 20:29:24,2018-09-07 19:44:39,,38,zwykła,CID00069
GDA-POZ,NNI231,2018-04-06 04:56:17,2018-04-06 05:13:59,2018-04-06 04:09:59,2018-04-06 03:52:17,,104,zwykła,CID00061
LIP-GDA,IQX645,2020-03-16 03:32:39,2020-03-16 04:13:56,2020-03-16 01:46:56,2020-03-16 01:10:39,,182,ekonomiczna,CID00086
LON-GDA,PIY838,2018-04-30 07:06:32,2018-04-30 08:50:50,2018-04-30 05:31:50,2018-04-30 03:55:32,,231,biznesowa,CID00031
GDA-LUB,QQW963,2019-02-03 12:42:18,2019-02-03 14:10:33,2019-02-03 10:37:33,2019-02-03 09:19:18,QQW963-SWP380-QQN,243,biznesowa,CID00091
WAR-GDA,UTW444,2019-09-21 10:10:07,2019-09-21 10:42:58,2019-09-21 09:13:58,2019-09-21 08:51:07,,119,biznesowa,CID00053
GDA-LIP,DDB991,2020-04-07 20:18:36,2020-04-07 21:08:49,2020-04-07 17:25:49,2020-04-07 16:49:36,DDB991-QRN525-TZG,249,ekonomiczna,CID00086
LUB-GDA,LRG537,2018-07-16 16:21:08,2018-07-16 17:48:33,2018-07-16 15:50:33,2018-07-16 14:37:08,,144,biznesowa,CID00040
GDA-LUB,NDK812,2018-11-07 11:11:18,2018-11-07 12:37:37,2018-11-07 11:34:37,2018-11-07 10:22:18,,89,ekonomiczna,CID00038
GDA-WAR,XKD390,2020-02-29 18:35:34,2020-02-29 18:59:11,2020-02-29 16:04:11,2020-02-29 15:41:34,,214,zwykła,CID00037
GDA-BAR,IWY259,2018-06-02 21:34:07,2018-06-03 00:17:04,2018-06-02 22:36:04,2018-06-02 20:06:07,,128,ekonomiczna,CID00023
KRA-GDA,LRG537,2018-10-31 21:22:03,2018-10-31 22:04:03,2018-10-31 17:42:03,2018-10-31 17:06:03,,296,zwykła,CID00021
LUB-GDA,YCC665,2019-02-18 21:47:03,2019-02-18 23:00:28,2019-02-18 19:01:28,2019-02-18 17:48:03,,279,biznesowa,CID00013
WRO-GDA,XKU855,2019-04-07 03:23:06,2019-04-07 03:58:37,2019-04-07 00:47:37,2019-04-07 00:21:06,,222,biznesowa,CID00073
GDA-WRO,PIG739,2020-03-12 09:19:31,2020-03-12 09:49:34,2020-03-12 05:47:34,2020-03-12 05:17:31,,282,zwykła,CID00051
POZ-GDA,AKT247,2019-10-16 01:04:02,2019-10-16 01:35:24,2019-10-15 22:58:24,2019-10-15 22:39:02,,185,ekonomiczna,CID00097
WRO-GDA,WMU319,2020-03-30 02:17:44,2020-03-30 02:51:15,2020-03-30 01:10:15,2020-03-30 00:43:44,,134,ekonomiczna,CID00012
GDA-RZY,UBM771,2020-04-29 10:21:27,2020-04-29 12:05:18,2020-04-29 12:05:18,2020-04-29 10:21:27,,31,zwykła,CID00012
GDA-BRU,BPT296,2019-09-23 08:30:38,2019-09-23 09:42:03,2019-09-23 08:55:03,2019-09-23 07:45:38,BPT296-LUX293-SVI,85,biznesowa,CID00037
GDA-PRA,VQD169,2020-03-22 07:28:07,2020-03-22 08:15:52,2020-03-22 05:07:52,2020-03-22 04:24:07,,224,biznesowa,CID00013
LIP-GDA,WNX846,2020-02-09 13:06:50,2020-02-09 13:45:07,2020-02-09 10:20:07,2020-02-09 09:43:50,,243,ekonomiczna,CID00070
GDA-WRO,NLQ869,2019-03-12 10:35:48,2019-03-12 11:06:51,2019-03-12 07:06:51,2019-03-12 06:36:48,,279,ekonomiczna,CID00004
GDA-LUB,FWV523,2020-09-12 22:06:10,2020-09-12 23:34:25,2020-09-12 19:44:25,2020-09-12 18:26:10,,260,ekonomiczna,CID00008
GDA-PRA,HIW972,2020-06-29 00:58:46,2020-06-29 01:43:31,2020-06-29 00:59:31,2020-06-29 00:15:46,,83,ekonomiczna,CID00064
KRA-GDA,MEL589,2019-05-23 19:28:28,2019-05-23 20:15:28,2019-05-23 20:04:28,2019-05-23 19:28:28,,27,zwykła,CID00031
WAR-GDA,NGC950,2019-01-26 15:00:07,2019-01-26 15:36:58,2019-01-26 14:13:58,2019-01-26 13:51:07,NGC950-SRQ388-ICY,109,ekonomiczna,CID00092
PRA-GDA,QQW963,2020-08-18 20:54:29,2020-08-18 21:50:14,2020-08-18 21:39:14,2020-08-18 20:54:29,,38,biznesowa,CID00032
BER-GDA,LBX747,2019-05-14 18:46:53,2019-05-14 19:17:42,2019-05-14 15:00:42,2019-05-14 14:31:53,,295,zwykła,CID00025
GDA-BAR,WNX846,2020-07-08 01:22:09,2020-07-08 04:02:06,2020-07-08 00:49:06,2020-07-07 22:19:09,,223,biznesowa,CID00075
RZY-GDA,YEU981,2020-04-25 14:54:38,2020-04-25 16:41:47,2020-04-25 16:01:47,2020-04-25 14:19:38,,75,biznesowa,CID00028
GDA-LUB,ZZD514,2018-10-30 11:37:25,2018-10-30 13:02:44,2018-10-30 12:35:44,2018-10-30 11:23:25,,54,biznesowa,CID00005
BAR-GDA,PJA493,2018-01-09 04:17:28,2018-01-09 06:59:02,2018-01-09 05:24:02,2018-01-09 02:52:28,,125,biznesowa,CID00066
GDA-LUB,UCO292,2019-05-15 18:16:50,2019-05-15 19:46:05,2019-05-15 17:10:05,2019-05-15 15:51:50,,185,biznesowa,CID00074
GDA-WAR,JLM300,2018-09-06 03:45:54,2018-09-06 04:12:31,2018-09-06 01:32:31,2018-09-06 01:09:54,,196,zwykła,CID00068
GDA-LUB,VTY236,2020-05-22 00:15:02,2020-05-22 01:41:21,2020-05-21 22:39:21,2020-05-21 21:27:02,VTY236-FCN643-ARN,208,zwykła,CID00074
KRA-GDA,IZF199,2019-04-06 04:10:03,2019-04-06 04:58:03,2019-04-06 01:23:03,2019-04-06 00:47:03,,243,ekonomiczna,CID00077
GDA-RZY,SWS982,2019-06-16 16:05:45,2019-06-16 17:59:36,2019-06-16 14:19:36,2019-06-16 12:35:45,,250,zwykła,CID00045
RZY-GDA,SRQ388,2019-06-12 21:19:00,2019-06-12 23:06:09,2019-06-12 21:35:09,2019-06-12 19:53:00,,126,zwykła,CID00013
GDA-PRA,LBX747,2019-09-14 21:05:51,2019-09-14 21:52:36,2019-09-14 20:02:36,2019-09-14 19:18:51,,147,biznesowa,CID00094
GDA-WRO,UCO292,2019-02-14 15:42:14,2019-02-14 16:15:17,2019-02-14 15:04:17,2019-02-14 14:34:14,,108,biznesowa,CID00007
RZY-GDA,XIY130,2018-10-04 19:04:18,2018-10-04 21:02:35,2018-10-04 18:38:35,2018-10-04 16:49:18,,175,ekonomiczna,CID00013
LIP-GDA,XYB731,2018-02-23 14:26:51,2018-02-23 15:16:08,2018-02-23 15:03:08,2018-02-23 14:26:51,,29,ekonomiczna,CID00083
GDA-LUB,FWV523,2019-09-25 02:34:00,2019-09-25 03:59:19,2019-09-25 02:20:19,2019-09-25 01:08:00,,126,ekonomiczna,CID00099
GDA-LUB,LXU103,2018-03-19 10:18:24,2018-03-19 11:43:43,2018-03-19 07:35:43,2018-03-19 06:23:24,,275,zwykła,CID00038
BAR-GDA,EQT824,2018-11-10 02:05:12,2018-11-10 04:40:46,2018-11-10 04:22:46,2018-11-10 01:51:12,,54,biznesowa,CID00067
RZY-GDA,EER264,2018-07-12 02:15:34,2018-07-12 04:08:51,2018-07-12 03:11:51,2018-07-12 01:22:34,,93,ekonomiczna,CID00009
LUB-GDA,MYX364,2020-05-05 08:13:58,2020-05-05 09:42:54,2020-05-05 08:02:54,2020-05-05 06:44:58,,129,ekonomiczna,CID00065
BER-GDA,LBX747,2018-02-28 18:03:26,2018-02-28 18:34:15,2018-02-28 14:17:15,2018-02-28 13:48:26,,295,biznesowa,CID00073
POZ-GDA,MVP626,2018-01-16 08:44:56,2018-01-16 09:08:18,2018-01-16 06:30:18,2018-01-16 06:10:56,,194,biznesowa,CID00092
GDA-POZ,ZHE158,2019-01-19 01:49:54,2019-01-19 02:11:36,2019-01-19 00:25:36,2019-01-19 00:07:54,,142,biznesowa,CID00095
RZY-GDA,UPZ176,2019-09-30 22:53:29,2019-10-01 00:43:38,2019-09-30 22:00:38,2019-09-30 20:18:29,,195,biznesowa,CID00020
WRO-GDA,PSF283,2018-07-17 05:14:33,2018-07-17 05:41:04,2018-07-17 02:27:04,2018-07-17 02:00:33,,234,zwykła,CID00070
GDA-POZ,YCC665,2018-01-17 18:32:37,2018-01-17 19:02:19,2018-01-17 16:46:19,2018-01-17 16:28:37,,164,ekonomiczna,CID00083
GDA-WRO,NVD714,2020-09-16 12:52:00,2020-09-16 13:28:03,2020-09-16 10:05:03,2020-09-16 09:35:00,,237,zwykła,CID00013
GDA-RZY,TGZ709,2020-12-16 07:02:51,2020-12-16 08:57:42,2020-12-16 05:21:42,2020-12-16 03:37:51,,245,biznesowa,CID00086
KRA-GDA,DAD546,2019-05-27 09:55:24,2019-05-27 10:43:24,2019-05-27 09:09:24,2019-05-27 08:33:24,,122,ekonomiczna,CID00068
RZY-GDA,UDW638,2019-01-08 03:32:52,2019-01-08 05:26:01,2019-01-08 02:16:01,2019-01-08 00:33:52,,219,zwykła,CID00008
KRA-GDA,IZF199,2020-05-28 05:18:43,2020-05-28 05:57:43,2020-05-28 04:16:43,2020-05-28 03:40:43,,138,ekonomiczna,CID00019
GDA-WRO,VHO474,2018-12-30 08:45:20,2018-12-30 09:28:23,2018-12-30 06:11:23,2018-12-30 05:41:20,VHO474-MXV308-IFM,224,biznesowa,CID00011
GDA-LON,EWE124,2018-04-12 10:16:33,2018-04-12 11:54:59,2018-04-12 09:26:59,2018-04-12 07:57:33,,179,biznesowa,CID00072
GDA-LIP,EHR562,2019-10-18 18:03:40,2019-10-18 18:41:53,2019-10-18 16:20:53,2019-10-18 15:44:40,,179,ekonomiczna,CID00041
GDA-WRO,PDH657,2018-05-30 10:06:57,2018-05-30 10:44:00,2018-05-30 07:20:00,2018-05-30 06:49:57,,237,biznesowa,CID00010
WRO-GDA,NFZ806,2018-12-22 06:32:34,2018-12-22 07:09:05,2018-12-22 03:47:05,2018-12-22 03:20:34,,232,zwykła,CID00040
GDA-RZY,AND781,2020-07-24 15:02:37,2020-07-24 16:51:28,2020-07-24 13:39:28,2020-07-24 11:55:37,,227,ekonomiczna,CID00056
LUB-GDA,PIG739,2018-07-27 09:19:06,2018-07-27 10:32:31,2018-07-27 06:56:31,2018-07-27 05:43:06,,256,biznesowa,CID00040
GDA-BRU,BCI542,2018-08-06 15:31:49,2018-08-06 16:43:14,2018-08-06 15:03:14,2018-08-06 13:53:49,,138,ekonomiczna,CID00054
GDA-RZY,XZE237,2020-07-24 01:50:38,2020-07-24 03:51:04,2020-07-23 23:53:04,2020-07-23 21:58:38,XZE237-QZO798-SCT,272,ekonomiczna,CID00016
GDA-LIP,EWE124,2018-08-03 16:58:21,2018-08-03 17:40:34,2018-08-03 17:34:34,2018-08-03 16:58:21,,29,biznesowa,CID00022
GDA-LON,QJP548,2018-05-26 15:40:32,2018-05-26 17:17:58,2018-05-26 14:32:58,2018-05-26 13:03:32,,197,ekonomiczna,CID00083
GDA-POZ,AKG739,2018-09-21 14:22:47,2018-09-21 14:50:29,2018-09-21 12:57:29,2018-09-21 12:39:47,,143,ekonomiczna,CID00064
RZY-GDA,XIY130,2018-08-12 06:19:44,2018-08-12 08:09:01,2018-08-12 06:52:01,2018-08-12 05:02:44,,117,biznesowa,CID00001
RZY-GDA,YEY482,2018-03-24 14:28:35,2018-03-24 16:18:52,2018-03-24 13:11:52,2018-03-24 11:22:35,,226,zwykła,CID00035
GDA-BER,IAQ169,2018-04-23 10:26:56,2018-04-23 11:02:17,2018-04-23 10:17:17,2018-04-23 09:47:56,,79,zwykła,CID00030
KRA-GDA,CFN786,2020-02-06 03:29:16,2020-02-06 04:10:16,2020-02-06 03:43:16,2020-02-06 03:07:16,,62,ekonomiczna,CID00051
GDA-LUB,HQI883,2019-12-03 11:50:03,2019-12-03 13:05:22,2019-12-03 09:49:22,2019-12-03 08:37:03,,233,zwykła,CID00048
WRO-GDA,VLL159,2020-03-04 05:21:10,2020-03-04 05:56:41,2020-03-04 03:39:41,2020-03-04 03:13:10,,168,ekonomiczna,CID00064
LIP-GDA,AFS996,2020-05-01 04:30:25,2020-05-01 05:17:42,2020-05-01 02:39:42,2020-05-01 02:03:25,,187,zwykła,CID00084
LON-GDA,UUH254,2020-10-07 21:04:30,2020-10-07 22:41:48,2020-10-07 22:20:48,2020-10-07 20:44:30,UUH254-XVI582-HAY,60,zwykła,CID00058
BAR-GDA,WNJ711,2019-07-02 21:11:10,2019-07-02 23:48:44,2019-07-02 20:16:44,2019-07-02 17:45:10,,246,zwykła,CID00077
LUB-GDA,CKS428,2020-09-30 11:46:32,2020-09-30 13:17:28,2020-09-30 12:52:28,2020-09-30 11:34:32,,52,ekonomiczna,CID00030
GDA-BRU,LVV891,2019-01-11 09:14:06,2019-01-11 10:40:05,2019-01-11 07:21:05,2019-01-11 06:09:06,,225,biznesowa,CID00075
GDA-LUB,PKT951,2019-12-13 02:02:08,2019-12-13 03:15:27,2019-12-13 01:38:27,2019-12-13 00:26:08,,136,biznesowa,CID00035
KRA-GDA,GRN416,2019-07-30 09:12:53,2019-07-30 09:53:53,2019-07-30 06:37:53,2019-07-30 06:01:53,,231,zwykła,CID00034
GDA-RZY,AKX884,2019-01-23 17:17:00,2019-01-23 19:19:26,2019-01-23 17:43:26,2019-01-23 15:49:00,,128,biznesowa,CID00041
LUB-GDA,YDX649,2019-10-06 16:41:45,2019-10-06 18:12:41,2019-10-06 17:57:41,2019-10-06 16:39:45,,42,ekonomiczna,CID00040
POZ-GDA,VLP255,2020-03-13 14:58:23,2020-03-13 15:17:45,2020-03-13 12:45:45,2020-03-13 12:26:23,,192,biznesowa,CID00062
RZY-GDA,CKG238,2019-10-14 08:47:21,2019-10-14 10:29:30,2019-10-14 06:49:30,2019-10-14 05:07:21,,260,ekonomiczna,CID00023
RZY-GDA,LBX747,2020-09-01 17:33:55,2020-09-01 19:30:04,2020-09-01 18:25:04,2020-09-01 16:42:55,,91,biznesowa,CID00040
WRO-GDA,HPS385,2018-11-29 23:41:44,2018-11-30 00:11:15,2018-11-29 22:53:15,2018-11-29 22:26:44,,115,zwykła,CID00001
GDA-LUB,VEI654,2018-08-09 21:53:09,2018-08-09 23:15:28,2018-08-09 21:05:28,2018-08-09 19:53:09,,160,zwykła,CID00004
GDA-BER,CKG238,2019-02-16 06:13:48,2019-02-16 06:54:09,2019-02-16 04:22:09,2019-02-16 03:52:48,,181,zwykła,CID00042
BER-GDA,HAZ826,2018-12-12 04:04:18,2018-12-12 04:36:07,2018-12-12 03:33:07,2018-12-12 03:04:18,,100,biznesowa,CID00050
KRA-GDA,TQN854,2018-07-16 03:04:29,2018-07-16 03:44:29,2018-07-16 03:25:29,2018-07-16 02:49:29,,55,biznesowa,CID00027
GDA-RZY,BJF685,2018-03-26 22:45:06,2018-03-27 00:46:32,2018-03-26 23:25:32,2018-03-26 21:31:06,BJF685-NNI231-PSX,114,biznesowa,CID00074
GDA-WRO,MXV308,2019-08-21 18:59:21,2019-08-21 19:30:24,2019-08-21 17:27:24,2019-08-21 16:57:21,,162,ekonomiczna,CID00034
GDA-WAR,XKD390,2019-12-21 13:51:11,2019-12-21 14:18:48,2019-12-21 11:46:48,2019-12-21 11:24:11,,187,zwykła,CID00062
GDA-LON,IQX645,2019-10-12 12:13:00,2019-10-12 13:42:26,2019-10-12 10:58:26,2019-10-12 09:29:00,,204,zwykła,CID00074
GDA-LUB,VLL159,2018-06-08 20:00:58,2018-06-08 21:16:17,2018-06-08 21:02:17,2018-06-08 19:49:58,,51,zwykła,CID00050
LUB-GDA,HIW972,2020-01-14 22:12:18,2020-01-14 23:34:14,2020-01-14 21:02:14,2020-01-14 19:44:18,,188,ekonomiczna,CID00055
GDA-BER,UCO292,2020-04-11 00:42:50,2020-04-11 01:13:11,2020-04-10 22:46:11,2020-04-10 22:16:50,,186,ekonomiczna,CID00014
GDA-BRU,HGN280,2020-07-13 13:50:21,2020-07-13 15:05:20,2020-07-13 13:33:20,2020-07-13 12:21:21,,129,ekonomiczna,CID00031
GDA-KRA,WMU319,2020-01-06 13:08:56,2020-01-06 13:56:59,2020-01-06 10:02:59,2020-01-06 09:25:56,,263,biznesowa,CID00089
BRU-GDA,XZE237,2018-12-24 22:00:37,2018-12-24 23:30:30,2018-12-24 22:25:30,2018-12-24 21:01:37,,99,zwykła,CID00068
GDA-KRA,RIC709,2018-04-26 16:53:37,2018-04-26 17:31:40,2018-04-26 14:52:40,2018-04-26 14:15:37,,198,zwykła,CID00066
WAR-GDA,AFS996,2019-06-11 22:22:58,2019-06-11 22:48:49,2019-06-11 22:24:49,2019-06-11 22:01:58,,61,ekonomiczna,CID00042
GDA-RZY,YDX649,2018-09-28 03:57:04,2018-09-28 05:42:55,2018-09-28 04:11:55,2018-09-28 02:28:04,,129,ekonomiczna,CID00033
GDA-LUB,YPG494,2020-11-03 14:36:07,2020-11-03 16:02:26,2020-11-03 12:25:26,2020-11-03 11:13:07,,243,biznesowa,CID00051
GDA-BRU,TLU612,2020-07-05 03:59:43,2020-07-05 05:17:42,2020-07-05 05:06:42,2020-07-05 03:54:43,,45,ekonomiczna,CID00019
GDA-BRU,GBG324,2020-07-27 00:55:55,2020-07-27 02:17:54,2020-07-27 01:44:54,2020-07-27 00:32:55,,63,biznesowa,CID00007
GDA-LUB,WTI108,2019-10-11 03:56:32,2019-10-11 05:14:47,2019-10-11 04:42:47,2019-10-11 03:24:32,,72,ekonomiczna,CID00031
BRU-GDA,BXN397,2020-09-05 14:33:08,2020-09-05 16:02:01,2020-09-05 13:11:01,2020-09-05 11:47:08,,206,zwykła,CID00054
GDA-LUB,CYG904,2019-01-17 21:56:35,2019-01-17 23:18:50,2019-01-17 23:14:50,2019-01-17 21:56:35,,24,zwykła,CID00091
GDA-LON,ASC141,2018-11-24 11:29:23,2018-11-24 13:08:49,2018-11-24 12:58:49,2018-11-24 11:29:23,,20,ekonomiczna,CID00011
BER-GDA,VXL974,2018-05-24 17:53:39,2018-05-24 18:33:28,2018-05-24 17:07:28,2018-05-24 16:38:39,VXL974-YJC888-FHL,115,ekonomiczna,CID00098
GDA-RZY,ZXE400,2020-03-29 16:21:09,2020-03-29 18:17:35,2020-03-29 17:35:35,2020-03-29 15:41:09,,80,ekonomiczna,CID00043
GDA-BAR,MXV308,2020-09-16 02:08:42,2020-09-16 04:49:39,2020-09-16 04:34:39,2020-09-16 02:04:42,,44,zwykła,CID00067
GDA-LON,LNB942,2019-08-14 21:18:34,2019-08-14 23:00:00,2019-08-14 22:32:00,2019-08-14 21:02:34,,56,ekonomiczna,CID00078
GDA-LON,JMW164,2018-05-20 08:50:03,2018-05-20 10:25:29,2018-05-20 08:01:29,2018-05-20 06:32:03,,178,ekonomiczna,CID00059
GDA-LUB,TEF351,2018-07-26 07:59:15,2018-07-26 09:11:34,2018-07-26 08:22:34,2018-07-26 07:10:15,,89,biznesowa,CID00057
LON-GDA,BRV249,2019-11-10 22:08:54,2019-11-10 23:54:12,2019-11-10 22:35:12,2019-11-10 20:58:54,,110,biznesowa,CID00042
KRA-GDA,UFJ965,2019-11-22 05:30:50,2019-11-22 06:09:50,2019-11-22 03:36:50,2019-11-22 03:00:50,,190,ekonomiczna,CID00088
GDA-WAR,NFZ806,2018-12-01 12:32:52,2018-12-01 13:08:29,2018-12-01 09:59:29,2018-12-01 09:36:52,,216,zwykła,CID00092
GDA-WRO,ABL537,2018-01-22 03:28:34,2018-01-22 03:58:37,2018-01-22 01:39:37,2018-01-22 01:09:34,,179,zwykła,CID00005
GDA-RZY,XWP567,2020-11-15 11:59:32,2020-11-15 13:54:23,2020-11-15 11:18:23,2020-11-15 09:34:32,,185,zwykła,CID00004
GDA-BAR,XIY130,2020-10-29 23:37:27,2020-10-30 02:19:24,2020-10-29 23:27:24,2020-10-29 20:57:27,,200,biznesowa,CID00062
RZY-GDA,XVI582,2018-07-08 17:07:12,2018-07-08 19:00:21,2018-07-08 18:49:21,2018-07-08 17:07:12,,38,zwykła,CID00069
LUB-GDA,STX410,2019-03-19 08:23:55,2019-03-19 09:39:20,2019-03-19 08:26:20,2019-03-19 07:12:55,STX410-ZAR848-HYX,111,ekonomiczna,CID00075
RZY-GDA,GXN887,2020-06-09 18:15:46,2020-06-09 20:06:55,2020-06-09 18:52:55,2020-06-09 17:10:46,,105,ekonomiczna,CID00080
GDA-LUB,ZVJ831,2020-06-20 04:48:24,2020-06-20 06:06:43,2020-06-20 03:36:43,2020-06-20 02:24:24,,184,biznesowa,CID00010
RZY-GDA,SGS708,2019-06-11 10:33:29,2019-06-11 12:36:46,2019-06-11 12:09:46,2019-06-11 10:20:29,,53,ekonomiczna,CID00027
GDA-WAR,PDH657,2018-04-21 07:17:53,2018-04-21 07:49:30,2018-04-21 04:52:30,2018-04-21 04:29:53,,208,biznesowa,CID00084
GDA-LUB,EWQ632,2018-08-25 19:50:24,2018-08-25 21:16:43,2018-08-25 18:49:43,2018-08-25 17:37:24,,173,zwykła,CID00068
GDA-KRA,CZZ946,2019-10-14 21:25:47,2019-10-14 22:04:50,2019-10-14 21:17:50,2019-10-14 20:40:47,,85,zwykła,CID00096
GDA-RZY,LGU839,2018-04-09 14:37:15,2018-04-09 16:31:06,2018-04-09 15:20:06,2018-04-09 13:36:15,,101,biznesowa,CID00058
RZY-GDA,BBS684,2018-07-14 18:03:40,2018-07-14 19:53:57,2018-07-14 17:00:57,2018-07-14 15:11:40,,212,biznesowa,CID00039
GDA-BAR,HAZ826,2020-02-20 14:07:28,2020-02-20 16:37:25,2020-02-20 12:50:25,2020-02-20 10:20:28,,267,biznesowa,CID00095
GDA-RZY,PSF283,2018-06-02 01:24:53,2018-06-02 03:25:19,2018-06-02 03:14:19,2018-06-02 01:19:53,,45,zwykła,CID00075
LON-GDA,NVD714,2019-10-26 16:35:04,2019-10-26 18:25:22,2019-10-26 15:23:22,2019-10-26 13:47:04,,208,ekonomiczna,CID00030
GDA-RZY,CFN786,2018-11-11 13:41:50,2018-11-11 15:28:41,2018-11-11 11:46:41,2018-11-11 10:02:50,,259,biznesowa,CID00085
GDA-BER,IXP868,2020-09-21 01:02:14,2020-09-21 01:33:35,2020-09-20 21:17:35,2020-09-20 20:48:14,,294,biznesowa,CID00051
WRO-GDA,ADQ817,2020-06-25 00:08:00,2020-06-25 00:41:31,2020-06-24 20:33:31,2020-06-24 20:07:00,,281,zwykła,CID00059
GDA-BRU,JEN168,2019-07-20 16:32:10,2019-07-20 17:42:35,2019-07-20 14:54:35,2019-07-20 13:45:10,,207,zwykła,CID00077
BER-GDA,WMU319,2020-09-04 20:39:03,2020-09-04 21:16:52,2020-09-04 17:43:52,2020-09-04 17:15:03,,244,zwykła,CID00060
LIP-GDA,LUX293,2020-06-15 20:03:33,2020-06-15 20:41:50,2020-06-15 17:23:50,2020-06-15 16:47:33,,236,zwykła,CID00028
GDA-BRU,QZS377,2020-06-10 08:00:35,2020-06-10 09:16:00,2020-06-10 08:21:00,2020-06-10 07:11:35,,89,ekonomiczna,CID00012
KRA-GDA,VTY236,2018-04-07 20:36:16,2018-04-07 21:19:16,2018-04-07 21:11:16,2018-04-07 20:35:16,,41,biznesowa,CID00053
GDA-LIP,NGC950,2019-01-12 04:25:53,2019-01-12 05:05:06,2019-01-12 04:29:06,2019-01-12 03:52:53,,73,biznesowa,CID00060
GDA-LUB,LVV891,2018-04-05 19:54:05,2018-04-05 21:13:24,2018-04-05 20:25:24,2018-04-05 19:13:05,,81,biznesowa,CID00093
LUB-GDA,ATU836,2018-09-16 20:50:17,2018-09-16 22:22:13,2018-09-16 17:53:13,2018-09-16 16:35:17,,295,ekonomiczna,CID00080
